Virus Enters Upper Respiratory Tract,Upper Respiratory Tract epithelial infection,Infection of olfactory epithelium,Anosmia and/or aguesia,Alveolar epithelial infection,Alveolar endothelial infection,Viremia,Systemic immune/inflammatory response,Pulmonary capillary leakage,Dry cough,Productive cough
0.896758,-0.334145,-0.158024,0.39004,0.723677,0.239073,-0.067059,-0.825133,-0.110312,0.480687,-0.046513
-0.528511,0.640122,-0.24566,0.400465,-0.273209,0.318726,-0.811799,0.989886,0.724016,-1.595675,1.013486
-0.788186,0.376994,0.498241,-1.026791,0.642615,-0.604751,0.689099,1.380007,-0.817987,-0.816869,1.246977
-0.462161,-0.816596,-1.404667,1.006921,0.164635,-0.405144,0.46978,-1.080979,0.917709,0.683228,-0.803652
0.983516,0.848487,0.29275,-0.02422,-0.357164,-0.226137,0.1539,0.757574,-0.828753,-0.688512,0.013164
-2.249599,-0.690733,-0.383583,-0.225847,1.186733,-0.138169,-0.223347,-0.583097,0.622539,-0.042981,0.338642
0.616992,0.997328,0.482522,-0.513414,-0.198632,0.36761,-0.633176,0.877191,-0.232117,0.264539,1.035607
1.035767,1.087872,-0.351454,0.167354,0.886876,-0.092357,0.375994,-0.665933,0.781709,0.422424,0.842132
0.433779,0.648618,-0.740803,-0.410943,-0.344917,0.146639,-0.078226,-0.426149,-1.009621,-1.439672,-0.216307
0.854459,-0.807079,-0.651559,0.778964,-0.736436,-0.175628,-0.464846,-0.062282,0.448056,0.028524,-1.12794
0.987989,0.20547,-0.1335,-0.724194,-0.051553,-1.038618,-0.764176,0.713284,-1.170782,-0.471429,-0.05927
-0.111983,-1.419827,-0.172623,0.295267,-0.292328,0.526535,-1.179604,-0.913435,0.519672,0.956889,-0.742929
-0.649436,-0.971418,-0.591138,-0.143816,1.40973,0.382981,0.160782,-0.241445,0.96615,0.356788,1.549816
-0.098069,-0.374858,0.316325,0.86324,-0.560916,0.236829,-0.628574,-0.674217,0.106236,1.054543,0.481654
0.486767,0.529567,0.381743,-0.475476,-0.692088,0.061951,-1.409812,1.030911,-0.449287,0.373923,-0.633082
-0.268398,-0.603467,0.616255,-1.073907,0.591894,-1.590131,0.754872,0.369523,0.046379,0.856424,0.518382
1.288779,1.33927,0.799478,0.583246,-0.747672,1.493904,1.080653,1.19706,-1.028082,-1.069427,-0.924635
-0.340731,0.116845,0.853518,-0.121045,0.595174,0.59568,0.443506,0.08509,0.313765,-1.340914,1.023913
-1.410466,-0.842155,1.049221,-0.085558,0.205159,-0.034307,0.59226,-0.857051,-0.573276,-0.591352,1.114781
0.551747,0.382319,0.736951,-0.508899,-0.211675,-0.858972,-0.573848,0.411378,-0.5323,-0.885293,-0.886569
-0.851237,-0.667319,-0.604556,-0.405524,0.466113,0.28952,0.284588,-0.726077,0.066166,0.933018,0.542605
0.676777,-0.041509,0.551349,0.00448,0.123261,-0.53429,-0.288756,-0.754411,0.509843,-0.617353,-1.150101
-0.889604,-0.946909,0.209586,0.683664,0.877225,-0.361169,-0.677608,-0.64268,0.919108,0.884763,1.083684
0.266916,-0.366661,-0.106428,0.806054,-0.386372,-1.43917,-0.120672,0.414791,-1.000615,-0.672388,-0.829395
0.053627,-0.131017,-0.741876,-0.329231,0.700001,-1.090235,-1.402347,1.168026,-1.028117,0.102355,-1.143215
0.332929,-0.413854,-0.431247,0.214396,0.410093,-0.624099,0.972084,1.270625,0.400006,0.33852,1.00675
0.470001,-0.163615,0.771341,-0.875794,1.100378,-0.083471,-0.103112,-0.100599,-0.328233,-0.970555,0.136826
-0.460754,0.79404,0.905216,0.742064,-0.148117,0.147281,-0.443253,-0.419787,-1.018542,-0.912502,-0.398592
-1.269638,0.646938,0.260102,1.224067,-0.250235,1.156819,0.644527,0.815494,-0.133976,-1.411664,0.715739
-0.519072,-1.054558,-0.879427,0.975146,-0.292675,0.902358,0.325749,-0.249308,-0.469829,-0.355753,-0.923746
0.205646,0.945751,0.679488,0.708701,0.248336,0.113545,0.496245,0.835573,-0.993811,-0.873419,-0.55078
0.142655,-0.514475,-0.710449,0.777788,0.643554,-0.305007,0.183133,-1.446917,0.953403,0.395167,0.366443
-0.141341,0.988114,-0.297212,0.296908,-0.916085,1.07703,-0.589044,0.098138,-1.039692,-0.576691,-0.655949
0.832526,-1.210383,-0.541935,0.516819,0.104004,0.331891,-0.3029,-0.636016,0.801671,1.065888,0.746728
0.392743,1.018226,0.618295,-0.04982,-1.290887,0.980534,0.838877,0.724499,0.326038,-0.994808,0.247638
-0.146279,-0.760797,1.144496,-0.345721,1.291983,-0.632955,-1.110997,-0.440996,0.77413,-0.139636,0.420556
-0.654127,-0.743274,-0.687764,-1.063353,0.177854,-0.749107,0.092505,-0.321593,-0.954702,0.384202,0.234615
-0.660941,0.365887,0.566318,0.419234,0.280018,-1.14784,0.004814,0.407465,-0.517784,0.901104,-0.562701
-1.377231,-0.84025,1.537039,-0.757241,0.580781,-1.260301,-0.908607,-0.01671,0.096915,1.039123,1.068118
-0.83417,-1.207771,-0.525382,-0.541378,0.488669,-0.895121,0.731888,-0.716805,-0.214231,0.703664,-0.674198
-0.180307,-0.792483,0.364668,0.671297,0.049154,0.112714,0.500625,-0.657474,0.012414,0.35182,-0.448469
-0.677503,0.097776,0.120521,-0.627757,0.24332,1.376954,1.132803,-1.31701,0.418275,0.534845,0.600899
-0.353547,1.091853,0.457911,-0.846932,1.442429,-1.241176,0.008879,0.414643,0.585705,-0.074594,0.986917
0.819851,-0.634102,0.299923,-0.33309,0.647755,-0.446582,0.460289,-1.120003,-0.313152,-0.449104,0.176117
0.349415,1.092312,-1.111757,0.599955,-0.735737,-0.786065,0.119202,1.456981,-0.853167,0.794529,-0.328666
-0.190515,0.86157,0.222104,0.083695,0.364851,-1.115284,-0.231667,0.657199,-0.807899,-0.738309,-0.064647
0.248115,0.161807,-0.548627,0.638282,0.579694,0.323153,0.179288,0.684182,-0.17945,0.654157,0.305105
-1.646616,-0.553938,-0.262151,-0.710193,0.506258,-0.357881,-0.100947,0.697729,-0.675348,-0.088003,0.565426
-0.530704,-0.507651,0.695012,-0.041787,0.629452,-0.700692,-0.01803,-0.399215,-0.19844,-0.923106,0.625289
0.398309,0.371082,-0.441348,1.519208,-0.162602,-0.516726,0.68928,0.325453,-0.164083,-0.456335,0.195182
-2.134568,-1.19587,-0.525255,-0.531598,0.538566,0.478124,0.862439,-0.095178,0.47981,1.006006,-0.173914
-1.154355,0.13506,1.519361,-0.435142,0.276784,0.047387,-0.676943,0.737505,0.689198,0.336041,-0.937693
-2.832357,-0.261618,0.713683,-1.524906,0.709866,-1.298972,-0.678327,0.036251,0.143687,0.197343,0.913858
0.569478,0.808678,0.503044,0.532915,-0.774857,1.065975,0.177082,-0.086119,0.424543,-0.215577,0.376642
-0.400841,0.601878,0.608049,-0.865216,-0.659769,1.051899,0.390958,-0.120739,0.780703,-0.152432,1.017866
-0.762923,-1.087876,-0.590551,-0.567621,0.829009,-0.631591,-0.609104,-0.646462,0.527453,-0.259297,0.467922
-0.463149,-0.394292,-0.125406,1.01857,0.852416,0.216008,-0.464464,0.407356,1.116994,0.475729,-0.400868
1.061241,-0.858773,-1.695176,1.135693,-0.041214,-0.524004,-0.498845,-1.334188,0.669075,-0.085998,0.446535
0.303536,-0.283036,-0.97259,1.188281,0.169102,-0.315693,-1.163382,0.680683,-0.571507,-0.478832,0.94628
0.56217,-0.829093,-0.179997,-0.297029,0.264128,-1.149406,-0.830856,-0.874634,-0.548491,-0.599778,-0.272609
-0.456277,0.216414,-0.032557,-0.031297,0.15894,0.698122,0.294798,-0.824743,1.04838,-0.060027,0.42116
0.28455,0.778987,0.515157,1.23031,-0.360675,-0.696476,0.062811,0.746983,-1.004568,-0.358916,0.510117
-0.601273,0.060115,0.749861,-0.06951,0.009272,-0.680397,-1.305025,1.135398,-0.998148,-0.674449,-0.542114
1.232908,0.158546,0.067744,-0.17767,-0.382892,0.615636,1.321672,-0.536911,0.526231,0.753251,-0.765497
0.736914,-0.74678,-0.729144,0.86266,0.662729,-0.563331,-0.523227,-0.556493,0.378605,-0.25494,0.845262
0.221569,-0.835724,0.260126,0.386959,-1.140061,0.116252,-0.569403,0.028242,-0.344861,1.207874,-0.721727
1.833448,1.330243,-0.090535,-0.68095,-1.342132,1.03261,-1.137416,1.041474,-0.683216,-1.101939,-0.946251
-0.909589,-0.743534,0.776439,-1.015443,0.839984,0.814611,1.264307,-0.343209,0.841229,0.776029,-1.005107
-0.639081,-0.843665,-0.772321,0.996345,0.912598,-0.727812,0.195551,-0.950572,0.192738,0.717806,0.04429
-0.047089,1.055434,0.811162,0.713457,-0.878222,0.371766,-0.474147,0.918518,-0.668565,-0.726602,-0.15661
-0.639125,-0.760059,-0.360149,-0.507871,0.243281,0.902195,0.596734,-0.907536,0.847438,1.531978,-0.507895
-1.524019,-1.122882,1.27037,-1.012833,0.629154,-0.495322,-0.391913,-0.784141,1.115463,0.571677,0.160161
1.673362,1.09624,0.505431,-0.160095,-1.460732,1.403267,1.641455,0.725709,0.036652,-0.456213,-1.310865
0.497722,-0.418785,-1.225833,1.143147,-0.293138,0.911051,0.977831,-0.032767,0.6156,0.596331,-0.62109
1.349567,0.551207,-1.219594,0.626663,-0.586418,0.602022,-0.064932,1.574567,-0.888903,-0.932664,-0.17316
0.708529,0.81293,-0.158738,-0.496257,-1.382005,0.756039,0.58672,-0.353163,-0.347335,0.405302,-0.34836
0.888962,-0.478034,-0.133583,0.369944,0.747734,-0.46834,-0.23712,-0.628497,0.185931,0.260846,0.383475
-0.849259,0.299766,-1.250782,0.496277,0.984455,0.441933,0.668499,-0.655512,0.313815,0.690084,0.295212
-2.313548,-1.739213,-0.418631,0.73771,0.8728,-1.243331,-1.227117,-0.729643,1.199679,0.116932,0.221969
-0.013915,0.088425,-0.77987,0.449247,-0.976188,-0.239213,-0.684479,-0.001315,-0.999794,-1.211468,-0.001421
0.164985,0.624836,-0.562711,0.028363,0.419921,-1.168007,-0.015675,0.108047,-0.062261,0.380531,0.671747
0.821551,0.981494,-0.804707,0.403694,-0.49372,0.240135,1.119722,0.715907,-0.370714,-0.618739,0.238865
0.000986,1.141674,-0.084257,1.057802,-0.914254,-0.515925,-0.778954,1.255414,-1.06253,-1.536113,-1.431057
-0.564013,-0.902725,0.059381,0.710662,-0.059185,-0.510799,0.082885,-0.515713,0.482376,0.09895,0.341842
0.482083,-0.340157,-0.374919,-0.456499,-0.688133,1.46647,0.023245,-0.477902,-0.141615,0.496043,-0.502917
-1.0328,-1.094887,-0.439194,1.330966,0.053579,0.570553,-0.376775,-0.017251,0.878864,0.436066,-0.259873
0.067148,0.839192,-0.762923,0.686011,0.392419,-0.655768,0.344286,-0.154208,-1.090977,-0.35497,-1.002178
0.881431,1.059339,0.832621,-0.303991,-0.895056,0.847843,1.004577,0.822691,-1.411534,-0.631457,-0.4912
1.054361,-0.112994,0.570895,-0.842077,-0.634083,-1.545684,-0.08752,0.324502,-0.604975,-0.499106,-1.448303
1.355932,0.938078,1.246644,-0.645798,-1.38445,0.238218,-0.592581,0.917021,-1.329766,-0.548659,-0.653262
-0.582488,-0.594487,1.145796,-0.67924,0.307078,-0.194645,-0.208476,-0.753261,0.017272,0.198891,0.783431
0.354862,0.214653,-0.89463,-0.142135,-0.270683,-0.954165,-0.4687,0.886172,-0.901363,-0.824273,-0.581042
-0.157178,-0.196789,-0.630119,-0.000165,-0.534573,0.366094,-0.158678,0.107641,-0.237942,-1.006996,-1.417259
0.249498,1.161243,0.656819,0.943925,-0.033719,-0.724799,-0.203739,0.4788,-0.390971,-1.625462,-0.454229
-0.668784,-0.956069,-1.379664,-0.993436,1.128458,-0.740961,-0.808073,-0.671104,1.467622,0.776196,0.483349
1.018803,1.013584,0.971454,-1.680782,-0.795322,-0.888733,0.150029,1.323424,-0.623594,-0.486837,-0.152985
0.343271,-0.142514,-0.327523,-0.207318,0.307025,-1.447756,-0.997848,0.334261,-0.734976,0.690995,0.742289
-0.717837,-0.057914,0.083557,-0.690659,-0.704319,-0.572344,-0.13163,1.070862,-0.797856,-1.198961,-1.118275
-1.446815,-0.141497,-0.642411,1.051246,-0.674974,0.877097,0.953425,0.752319,0.108137,0.97356,-0.133045
-0.027681,0.20956,-0.065596,0.259064,0.269865,-0.810412,0.939032,-0.037803,1.173149,-0.032109,0.408991
-2.097377,-1.523098,-0.173892,0.360462,1.076644,-0.678348,0.484285,-0.626326,0.902684,1.276079,0.10865
-0.570733,-0.602651,0.455078,0.040505,0.554855,-0.266125,-0.587993,-0.530033,0.450277,0.695304,0.368626
-0.387777,1.092701,0.838113,-0.667389,-0.231478,0.51105,0.062298,0.676275,0.094556,-0.841058,-0.474814
1.26525,0.685413,-0.052172,-0.263795,-0.523416,0.307547,0.197806,0.961159,-0.327787,-0.329278,-0.444769
1.131418,1.394088,-0.165969,-0.195575,-0.68214,-0.770995,0.95799,0.998788,-1.003275,-0.159213,-0.60915
-0.507337,-0.576712,-0.694789,-0.414509,-0.279596,-0.49684,-0.879229,-0.738657,0.859346,0.316144,0.294785
0.484254,0.544387,-0.028785,0.597082,-0.459836,-0.174866,0.226004,0.891688,-0.703285,-0.31137,-0.76863
0.678443,0.05236,0.101604,-0.467804,0.002821,0.780684,1.143931,-0.557421,-0.43614,-0.002221,0.303934
1.408102,-0.453675,0.84661,-1.469471,-0.820817,0.649777,0.152697,0.219263,-0.94619,1.233639,-1.068253
-0.64189,-0.950081,-0.88678,0.579837,-0.562129,-0.761588,0.346617,0.148661,-0.564522,-0.290766,-0.948096
-0.954955,-1.029006,0.072158,0.280462,-0.687409,0.204979,-0.233157,-0.438142,0.909396,0.778949,-0.870172
-1.903949,-0.527216,-0.031336,0.221349,0.965535,-0.202796,0.256746,-0.762548,0.794256,0.44634,0.837457
-0.494633,-0.541556,0.726549,-1.166873,0.776129,-0.234794,0.178184,-0.785568,0.480674,-0.896233,1.147308
0.137008,-0.643134,-0.562021,0.708049,0.018803,-0.257631,-0.949943,0.055562,-0.130186,0.993628,0.358292
-0.334732,-1.03399,-0.884907,-0.188681,1.348481,-0.840265,0.110927,-0.872663,0.95301,1.420561,-0.099762
-0.521587,0.973238,-0.192441,-0.438102,-0.445369,0.001314,0.581244,0.957774,-0.635893,-1.543507,-0.590316
-0.651202,-0.799701,-0.296441,1.653042,0.079873,0.784349,-0.012119,-1.315576,0.900334,0.971184,0.223125
-0.789672,0.001887,-0.791543,1.254301,-0.107024,-0.94762,-0.541435,0.87064,0.113919,-1.293052,-0.022897
0.660029,0.274629,0.389906,-0.71515,-0.559614,-0.998165,-0.196875,0.499935,-0.006721,0.01903,-0.283167
-0.738497,0.04191,0.86798,-0.193889,0.962611,-0.522636,-0.116535,0.200389,0.331172,0.190428,0.291596
-0.333237,0.003209,-0.410187,-1.122593,0.773938,0.257012,0.639763,0.206814,-0.556944,0.457093,0.441077
0.527842,0.614752,1.127394,-0.696599,0.008877,-0.42762,-0.571705,0.742206,-0.064749,-0.152953,-0.135047
-0.432783,-0.56322,0.97634,-0.741347,0.579984,0.020591,1.561316,-0.825414,-0.338258,0.232903,0.436139
0.125981,0.776689,0.68673,1.067591,-0.274868,-0.742051,-0.308946,1.127928,-0.778774,-0.777175,-0.756894
1.448658,0.588752,0.167643,-0.505067,-0.72256,0.953062,-0.067445,0.476533,0.443881,0.914932,-1.070154
-1.999462,-0.598151,-0.97713,0.582195,0.479593,0.243723,-0.922396,0.341578,-0.052748,0.813364,-1.072649
0.823757,0.574686,-0.234435,-0.10553,-0.248134,0.831018,0.148465,0.512137,-0.171906,-0.294041,0.180628
0.51952,0.170886,1.047309,0.51441,-0.257584,-0.368773,-0.20669,-0.082978,0.634751,0.055867,0.429554
2.018826,-0.854,1.295963,-0.919918,-0.692126,0.806682,-0.461339,-0.2571,-0.496755,0.501127,-0.416501
-0.786173,-0.856028,-0.411329,-0.037123,0.687268,-0.988696,-0.488293,-0.754019,1.14573,-0.839314,1.127523
-0.831685,0.579351,0.755925,-0.301577,0.624392,0.450305,0.859191,-0.0211,0.107581,-0.044996,-0.474998
-0.708156,1.008632,-0.206724,-0.187546,-0.472828,0.529219,-0.345467,0.998037,-1.04691,-0.1549,-1.311557
2.219704,0.201676,-1.262081,0.92885,-1.413785,0.86194,-0.644018,-0.5403,-0.011694,-1.387703,-1.03235
0.154053,-0.441722,-0.899618,1.483138,-0.963078,1.408328,-0.150331,0.304432,0.320969,0.173312,-0.642536
0.198125,0.681772,0.872469,0.335545,-0.749855,1.044312,1.012959,-0.985356,-0.773583,-0.013767,-1.1382
1.719854,0.174189,0.545758,-0.285985,0.144965,-0.263406,0.513803,0.157791,-0.62717,0.47383,-0.003492
1.560577,0.756699,0.603317,0.142251,-1.140566,1.27149,0.159108,-0.337259,0.620969,-0.181254,-0.202219
-0.885692,-1.263519,-0.600031,-0.597711,0.761123,0.319287,0.283485,-1.125702,0.183115,0.872523,0.094045
-0.384381,-0.297841,0.151862,0.060345,0.846844,-0.462051,-1.58045,-0.13058,-0.419697,-0.726238,0.357308
0.335474,-1.225188,0.727775,-0.405475,-0.091222,-1.344394,-0.454873,-0.405846,0.870375,0.914298,-0.331597
1.508376,1.24446,0.988965,-0.56288,-0.863295,-0.047681,0.856434,0.039748,-0.156068,-0.326007,-0.473252
-0.518898,-0.587462,0.101046,-0.049603,0.874845,-0.898568,-0.490727,-0.834657,0.377059,-0.689317,0.131319
0.567809,0.897733,0.446448,0.424751,-0.755942,-0.477073,-0.220126,0.182676,-0.314951,-0.694159,-0.972006
-1.306074,-0.751167,-0.546056,0.781598,-0.139934,0.05258,-0.642623,-0.283866,0.070364,0.505657,0.66581
-0.820238,-0.500337,-0.800719,0.909367,-0.609065,-1.100361,-0.564849,-0.070567,-0.493031,-0.673321,-0.647679
2.203998,0.070607,1.192157,-0.368038,0.084348,0.203117,0.03752,-0.762479,0.967741,-0.395875,0.514628
1.011723,0.187646,0.457858,-0.309099,-1.079099,1.003508,0.990399,-0.575485,0.240296,-0.080256,-0.41189
0.155276,-1.300094,-0.360199,-0.342186,0.924274,0.40441,0.42204,-1.23368,1.105494,0.669101,0.917604
-1.969393,0.05239,-0.596934,0.130664,1.110899,0.006883,0.695796,-0.280622,0.356479,0.093761,0.482141
0.355454,0.353782,-1.185173,0.70499,-0.020778,0.556092,0.069993,-0.337474,-0.004651,-0.796884,0.881489
0.799361,1.16684,0.577975,-0.541809,-0.413785,0.825035,0.727389,0.083776,0.5926,0.111453,0.292806
0.250128,-0.140072,-1.486451,0.90638,1.202749,0.016605,0.674008,0.12193,1.10505,0.662799,0.59798
-0.235758,0.442786,-1.138481,-0.8572,-1.010803,1.207631,0.590634,0.644749,-0.51617,-0.001193,-0.952163
0.142341,0.005091,-0.334639,0.477911,0.052193,0.386021,-0.522074,0.157579,0.517144,-0.182771,0.176459
-1.069271,0.487497,0.482534,-0.222758,0.37273,-0.349785,-0.987149,0.631177,-0.155123,0.419067,0.379769
-0.884722,0.049285,0.338517,-0.226418,-0.103807,0.421488,-0.389015,-0.42967,0.186554,-1.196565,-0.481496
-0.103924,0.556476,-0.062544,1.67259,0.198752,-0.676159,0.671997,-0.352574,-0.907051,-0.930151,-0.105167
0.485845,1.103581,0.756906,-0.498571,-1.027914,0.572416,-0.316242,0.360489,-0.273907,-0.740165,-1.255753
1.662162,0.354924,0.169463,-0.899357,-0.839329,-0.205621,0.178469,0.255665,-0.939271,-1.132059,0.054504
0.27723,0.871731,0.815255,-0.890213,-0.629545,0.873531,0.415422,-0.448524,0.236104,-0.094513,-1.247364
-1.127662,-0.657751,-0.304021,0.019574,0.743094,0.500189,-0.152952,-0.569051,0.684329,0.568024,0.114302
0.846619,0.390209,-0.242881,0.486657,-0.516024,0.969642,-0.200162,-0.824407,0.275634,-0.188717,0.159761
-0.401538,-0.630245,0.133558,-0.168842,-0.208947,0.485038,0.240227,-0.883601,0.417331,0.162913,-0.404106
0.139774,1.023029,0.728705,-0.511973,-0.500302,-0.809203,-0.432672,0.769528,-0.467365,-0.911872,0.086067
-0.11084,0.612663,-0.514495,0.364426,-0.023252,1.011004,0.767841,-0.286588,0.497159,-0.888929,0.009333
-0.432671,0.313999,-0.873591,1.424645,0.10249,-0.175969,0.386559,0.741881,-0.420663,-1.117229,-0.418604
0.085189,1.187153,0.020142,1.372456,0.220421,0.063127,0.915959,0.549159,0.145426,0.266541,-0.479664
-1.192396,-0.997618,0.852658,-0.388626,-0.142864,0.332587,-0.688984,-0.915237,0.685627,1.051293,-0.166755
-1.024264,-0.950256,0.019882,0.075651,0.153735,-1.274896,-0.919347,-0.830927,0.084859,0.677936,-0.339444
-1.590709,-0.741655,0.186512,1.239736,0.369786,-0.324222,0.442765,-1.311833,0.575362,0.913764,1.060353
0.660721,0.009155,0.691529,0.191498,-0.276002,-0.583246,-0.564752,0.899023,-0.237727,1.482887,-0.265894
0.373969,0.601609,-0.592066,-0.437748,0.223782,-0.514239,-1.498079,0.900476,-0.697303,0.164251,-0.034577
-1.216661,-1.48883,0.234587,1.007014,0.487395,1.097923,-0.567135,-0.35466,0.504066,0.698005,0.773499
-0.707029,0.182082,-0.295046,0.985552,0.124154,1.055257,-0.204684,-0.283299,0.235182,-1.099843,-0.742778
1.590349,0.651237,0.761809,-0.967632,-1.129689,0.669019,0.525926,0.150773,-0.966871,-0.051894,-0.324357
0.919384,-0.414336,-0.126742,0.167687,-0.033462,-0.451193,-0.505322,-0.231167,-0.795613,0.39198,0.393286
-0.009049,-0.229721,-0.876358,0.918298,0.382874,-0.636557,0.334041,-0.161566,-0.412434,1.022354,-0.156478
0.226659,-1.314786,-0.933223,0.670478,0.708569,0.266553,-0.195546,-1.017022,0.245932,-0.136182,1.097283
-1.285811,-0.631021,-0.700744,0.567848,-0.954755,0.305649,-0.636795,0.124469,-0.390699,0.231328,-0.654229
0.074359,-0.517575,-0.852543,-0.284221,0.448777,0.307917,-1.151747,-0.233043,0.281098,-0.308946,-1.385912
0.550928,-0.124626,1.238915,-0.434298,-0.641479,0.936788,-0.925755,0.335714,1.236316,0.793711,0.436426
-0.643155,-0.175419,0.401657,-0.893353,-0.523586,0.818788,-1.464732,1.009331,-0.747801,-0.222188,-0.714997
0.68752,0.296372,0.788877,-0.253517,-0.792443,-0.165008,0.237528,0.541078,-0.916112,-0.79709,-0.129139
0.347546,-0.081699,0.634141,0.376439,0.574543,-0.650126,0.155218,-0.229419,-0.503526,0.056883,0.233615
0.851412,0.914873,0.423591,-0.964119,-1.256697,1.052515,-0.818779,0.613986,0.527772,-1.039388,0.84588
-1.363466,-1.246798,0.300157,0.572106,0.538789,-0.067176,-0.465049,-0.660922,-0.446381,1.341807,-0.454936
-0.561878,0.671311,0.673146,-0.073744,-0.22835,0.300081,0.129536,-0.287759,0.614827,0.06185,-0.035062
-1.871124,-0.712416,-0.61144,0.650953,0.299534,0.04202,0.705262,-0.519662,-0.329379,0.205736,-0.537408
-1.973556,-0.955846,-0.845828,0.388797,0.345152,0.132991,-0.573049,-0.486591,0.394509,0.978216,0.166075
-0.038435,-0.765287,-0.525034,0.307231,-0.31872,0.532876,-0.294127,-1.03284,0.803871,0.62572,-1.548278
0.444234,1.000397,-0.348663,-0.662361,-0.355608,-0.302919,0.88442,0.223302,0.337409,-0.498505,0.759259
1.260608,0.48773,0.527206,1.10316,-0.971882,0.302256,0.034418,0.379208,-0.747477,0.397398,-0.30534
-0.99341,-0.450599,-0.570081,0.52554,1.62494,-0.838243,0.129116,-0.387863,0.352298,0.397157,1.424934
0.770572,1.195602,-0.013412,-0.332859,-0.398181,-0.401781,-0.629183,0.599933,-0.26675,0.736421,0.605952
1.238742,0.251629,-0.755399,0.625446,0.280215,0.767946,1.009966,-0.8004,-0.082911,0.214085,-0.228597
-0.169102,-0.552353,-0.278877,0.062255,0.94529,-0.306977,0.467938,-0.274568,0.685234,0.033349,0.985943
-0.45554,-0.84358,0.338149,-1.058465,1.626005,-0.751795,0.306173,-0.829331,0.550331,-0.147319,1.038008
-2.411252,-0.696556,-0.457407,0.929027,0.556389,-0.54553,0.570447,-0.407049,-0.123401,0.201964,-0.806109
-0.699696,-1.019615,0.94992,0.9189,0.06583,-0.27111,-0.225765,0.654231,-0.27759,0.690865,-1.328883
0.066302,0.382978,0.113628,-0.268696,0.447038,1.052859,1.47593,-0.922745,1.301947,0.53801,0.046464
2.574288,1.130471,-1.181052,0.909235,-0.985766,0.870569,0.433405,1.441332,-1.320529,-0.545918,-0.091514
-0.874297,-1.31535,-0.020758,-0.958339,0.627557,-0.393622,-0.939477,-0.555841,0.40939,-0.096165,0.060805
1.243711,0.492486,0.571499,0.105499,-0.58388,-0.535709,0.48607,1.026921,-0.174744,-1.050943,0.271989
0.809266,0.161112,-0.107958,1.083741,0.106523,0.783864,-0.709851,1.119173,0.817951,-0.292675,0.593038
-0.667309,0.074458,0.562243,-0.425098,0.44301,-0.447994,-0.199672,0.729857,-0.151417,0.829435,0.201491
0.070098,0.161832,0.09353,-0.482653,1.013627,-1.276909,-0.024622,-0.319393,0.453896,-0.02614,0.767958
0.470479,-0.089246,-0.249228,-0.364298,0.428713,-0.629761,-0.86457,1.271978,-0.561827,-1.389658,-0.032233
